               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 474,            0.012886,           0.0099203,          0.00089243,              0.8501,             0.79114,             0.83077,             0.59751,            0.027359,            0.010897,           0.0053097,           0.0006346,           0.0006346,           0.0006346
                 475,              0.0129,           0.0097828,           0.0008916,              0.8527,             0.78782,             0.83058,             0.59744,            0.027358,            0.010906,           0.0053186,           0.0006148,           0.0006148,           0.0006148
                 476,            0.013127,           0.0098969,          0.00079786,             0.85287,             0.78727,              0.8307,             0.59754,            0.027357,            0.010909,            0.005326,            0.000595,            0.000595,            0.000595
                 477,             0.01298,           0.0097691,          0.00079527,             0.85321,             0.78978,             0.83022,             0.59723,            0.027354,             0.01091,           0.0053391,           0.0005752,           0.0005752,           0.0005752
                 478,            0.012551,            0.009758,          0.00073039,             0.85383,             0.79096,             0.83048,             0.59817,            0.027351,            0.010918,           0.0053416,           0.0005554,           0.0005554,           0.0005554
                 479,            0.012936,            0.010071,          0.00077514,             0.85423,             0.79071,              0.8306,             0.59737,            0.027351,            0.010924,           0.0053434,           0.0005356,           0.0005356,           0.0005356
                 480,            0.012939,             0.01003,          0.00077019,             0.85321,             0.79019,              0.8307,             0.59764,            0.027351,            0.010929,           0.0053537,           0.0005158,           0.0005158,           0.0005158
                 481,            0.012847,           0.0097136,          0.00076196,             0.85386,             0.79032,             0.83063,             0.59702,            0.027345,            0.010939,           0.0053638,            0.000496,            0.000496,            0.000496
                 482,            0.012665,            0.009841,          0.00075454,             0.85326,             0.79004,              0.8306,             0.59661,            0.027344,            0.010943,           0.0053728,           0.0004762,           0.0004762,           0.0004762
                 483,            0.012679,           0.0095335,          0.00084048,             0.85307,             0.78976,             0.83036,             0.59587,            0.027338,             0.01095,           0.0053767,           0.0004564,           0.0004564,           0.0004564
                 484,            0.012766,            0.009772,          0.00082627,             0.85324,             0.78956,             0.83026,             0.59604,            0.027333,            0.010954,           0.0053836,           0.0004366,           0.0004366,           0.0004366
                 485,            0.012502,           0.0097101,          0.00085058,             0.85018,             0.78811,             0.83045,             0.59571,            0.027326,            0.010963,           0.0053841,           0.0004168,           0.0004168,           0.0004168
                 486,            0.012711,           0.0096713,          0.00079197,              0.8505,             0.78781,             0.82983,             0.59568,            0.027327,            0.010967,           0.0053896,            0.000397,            0.000397,            0.000397
                 487,            0.012526,            0.009576,           0.0007358,             0.86035,              0.7831,             0.83052,             0.59651,            0.027328,            0.010974,           0.0054007,           0.0003772,           0.0003772,           0.0003772
                 488,             0.01243,           0.0096135,          0.00084085,             0.85997,             0.78425,             0.83048,             0.59626,            0.027328,            0.010984,           0.0054123,           0.0003574,           0.0003574,           0.0003574
                 489,            0.012488,           0.0095459,           0.0008269,             0.85943,             0.78485,              0.8304,             0.59656,            0.027328,            0.010992,           0.0054236,           0.0003376,           0.0003376,           0.0003376
                 490,            0.012454,            0.009559,          0.00074131,             0.86005,             0.78441,             0.83065,             0.59739,            0.027332,            0.010996,           0.0054336,           0.0003178,           0.0003178,           0.0003178
                 491,              0.0128,            0.009515,          0.00083208,             0.86052,             0.78435,             0.83058,             0.59745,             0.02733,            0.010999,           0.0054469,            0.000298,            0.000298,            0.000298
                 492,            0.012419,           0.0097555,          0.00076295,             0.85862,             0.78515,             0.83009,             0.59688,            0.027329,            0.011003,            0.005461,           0.0002782,           0.0002782,           0.0002782
                 493,            0.012472,           0.0098619,           0.0008047,             0.85934,             0.78504,             0.83048,             0.59607,            0.027333,            0.011013,           0.0054735,           0.0002584,           0.0002584,           0.0002584
                 494,            0.012458,           0.0096166,          0.00085024,             0.85913,             0.78519,             0.83004,             0.59551,            0.027337,            0.011016,           0.0054804,           0.0002386,           0.0002386,           0.0002386
                 495,            0.012286,           0.0098995,          0.00085202,             0.86016,             0.78495,             0.83017,             0.59523,            0.027335,            0.011022,           0.0054898,           0.0002188,           0.0002188,           0.0002188
                 496,            0.012087,           0.0096865,          0.00079111,             0.85928,             0.78522,             0.83011,               0.595,            0.027334,            0.011024,           0.0055058,            0.000199,            0.000199,            0.000199
                 497,            0.012336,           0.0094842,          0.00074097,             0.86581,             0.77983,             0.83006,             0.59465,            0.027342,            0.011036,           0.0055197,           0.0001792,           0.0001792,           0.0001792
                 498,            0.012155,           0.0096134,          0.00067993,             0.82001,             0.77971,             0.82998,             0.59465,            0.027345,            0.011045,           0.0055318,           0.0001594,           0.0001594,           0.0001594
                 499,            0.012218,           0.0095404,          0.00083335,             0.81935,             0.77911,             0.82984,             0.59481,            0.027342,            0.011049,           0.0055422,           0.0001396,           0.0001396,           0.0001396
