               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 469,            0.014387,            0.010628,            0.001509,             0.85715,              0.7724,             0.83732,             0.60309,            0.027996,            0.010798,           0.0061031,           0.0007336,           0.0007336,           0.0007336
                 470,            0.014308,            0.010704,           0.0015089,             0.85691,             0.77249,             0.83741,             0.60277,            0.028001,            0.010804,           0.0061157,           0.0007138,           0.0007138,           0.0007138
                 471,            0.014426,             0.01081,           0.0015374,              0.8573,             0.77249,             0.83811,             0.60347,            0.028004,            0.010811,           0.0061167,            0.000694,            0.000694,            0.000694
                 472,            0.014402,            0.010522,           0.0016722,              0.8574,             0.77231,             0.83794,              0.6036,            0.028008,            0.010819,           0.0061112,           0.0006742,           0.0006742,           0.0006742
                 473,            0.014619,            0.010712,           0.0013975,             0.85778,             0.77198,             0.83796,             0.60357,            0.028006,            0.010825,           0.0061159,           0.0006544,           0.0006544,           0.0006544
                 474,            0.014419,            0.010739,           0.0014188,              0.8582,             0.77153,             0.83809,             0.60328,            0.028007,            0.010828,           0.0061078,           0.0006346,           0.0006346,           0.0006346
                 475,            0.014451,            0.010528,           0.0015334,             0.85829,              0.7713,             0.83808,             0.60317,            0.028013,            0.010837,           0.0061041,           0.0006148,           0.0006148,           0.0006148
                 476,            0.014383,            0.010642,           0.0015442,             0.86041,             0.77268,             0.83827,             0.60276,            0.028016,            0.010844,           0.0060999,            0.000595,            0.000595,            0.000595
                 477,            0.014343,            0.010456,           0.0013856,             0.86014,             0.77144,             0.83807,             0.60372,            0.028021,            0.010852,           0.0060989,           0.0005752,           0.0005752,           0.0005752
                 478,            0.013916,            0.010503,           0.0014126,             0.86047,             0.77131,             0.83817,             0.60419,            0.028024,            0.010855,           0.0061038,           0.0005554,           0.0005554,           0.0005554
                 479,            0.014276,            0.010751,           0.0015756,             0.86107,             0.77125,             0.83799,             0.60294,            0.028028,            0.010858,           0.0061122,           0.0005356,           0.0005356,           0.0005356
                 480,            0.014388,            0.010744,           0.0014325,             0.86112,             0.77123,             0.83785,             0.60354,            0.028038,            0.010866,           0.0061272,           0.0005158,           0.0005158,           0.0005158
                 481,            0.014171,            0.010404,           0.0013792,              0.8606,             0.77189,             0.83786,             0.60336,            0.028048,            0.010874,           0.0061358,            0.000496,            0.000496,            0.000496
                 482,            0.014092,            0.010568,           0.0013306,             0.86049,             0.77175,             0.83814,             0.60302,            0.028052,            0.010884,           0.0061484,           0.0004762,           0.0004762,           0.0004762
                 483,            0.013999,            0.010341,           0.0014472,             0.86062,             0.77172,             0.83813,             0.60304,            0.028054,            0.010889,           0.0061542,           0.0004564,           0.0004564,           0.0004564
                 484,              0.0141,            0.010467,           0.0013454,             0.86042,             0.77191,             0.83739,             0.60295,             0.02806,            0.010894,           0.0061657,           0.0004366,           0.0004366,           0.0004366
                 485,            0.013903,            0.010439,           0.0014322,                0.86,             0.77232,               0.837,             0.60344,            0.028063,            0.010901,            0.006171,           0.0004168,           0.0004168,           0.0004168
                 486,            0.013974,            0.010357,           0.0013555,             0.85985,             0.77254,             0.83694,             0.60311,            0.028074,            0.010912,           0.0061833,            0.000397,            0.000397,            0.000397
                 487,            0.013963,            0.010279,           0.0013039,             0.85999,             0.77292,             0.83716,             0.60407,            0.028078,            0.010921,           0.0061872,           0.0003772,           0.0003772,           0.0003772
                 488,            0.013871,            0.010355,           0.0013597,             0.85944,             0.77331,             0.83695,             0.60393,            0.028084,            0.010929,           0.0061933,           0.0003574,           0.0003574,           0.0003574
                 489,            0.013936,            0.010228,           0.0014564,             0.81397,             0.77308,             0.83713,             0.60406,            0.028087,            0.010937,           0.0061899,           0.0003376,           0.0003376,           0.0003376
                 490,             0.01377,            0.010208,           0.0013018,             0.81406,             0.77313,             0.83714,             0.60452,            0.028096,            0.010947,            0.006198,           0.0003178,           0.0003178,           0.0003178
                 491,            0.014119,            0.010251,           0.0015608,             0.81395,             0.77341,             0.83705,             0.60375,            0.028101,            0.010953,           0.0062048,            0.000298,            0.000298,            0.000298
                 492,            0.013833,            0.010475,            0.001355,             0.81391,             0.77344,             0.83711,             0.60386,            0.028106,            0.010963,           0.0062111,           0.0002782,           0.0002782,           0.0002782
                 493,             0.01392,            0.010586,           0.0014047,             0.81376,             0.77356,             0.83698,             0.60337,            0.028113,            0.010973,             0.00622,           0.0002584,           0.0002584,           0.0002584
                 494,             0.01382,            0.010143,            0.001442,             0.81358,             0.77363,               0.837,             0.60325,            0.028117,            0.010979,           0.0062245,           0.0002386,           0.0002386,           0.0002386
                 495,            0.013683,            0.010548,           0.0014216,             0.81249,             0.77382,             0.83791,             0.60308,            0.028131,            0.010988,           0.0062324,           0.0002188,           0.0002188,           0.0002188
                 496,            0.013552,            0.010386,           0.0012504,             0.81227,              0.7738,              0.8375,             0.60359,            0.028137,            0.010998,           0.0062366,            0.000199,            0.000199,            0.000199
                 497,            0.013483,           0.0099869,           0.0013381,             0.81255,             0.77355,             0.83689,             0.60255,            0.028141,            0.011006,           0.0062339,           0.0001792,           0.0001792,           0.0001792
                 498,            0.013519,            0.010287,           0.0011775,             0.81256,             0.77351,             0.83698,              0.6021,            0.028145,            0.011014,           0.0062384,           0.0001594,           0.0001594,           0.0001594
                 499,            0.013412,            0.010194,           0.0012523,              0.8144,             0.77295,             0.83698,             0.60198,            0.028151,            0.011024,           0.0062491,           0.0001396,           0.0001396,           0.0001396
